O_GRID,D_GRID,VOL
다바9418,다바8916,61.0304771440609
다사5860,다사5251,167.216725040683
다라4581,다라4682,58.9403357486095
다사8561,다사8261,69.2081376864384
다사6116,다사6633,51.2508647518546
다라4590,다라4084,50.3529078508977
다사3643,다사3645,169.390667327742
마마5464,마마5667,75.6599460630712
다사5442,다사5251,52.2778999160277
다사6310,다사5844,69.3921930469471
다사5224,다사5124,62.653476724157
다바6289,다바6388,65.6610036577649
마라4483,마라4185,78.4982303687404
다사5621,다사6019,122.610959517557
다사6015,다사6113,168.036786661724
라라8551,라라8353,53.9216078592346
다사3058,다사2959,62.8399424879003
다사5852,다사5752,89.0838162033135
다사4751,다사4847,57.2740376833761
다사4249,다사4250,124.488400453069
다바9017,다바9117,57.7297680226542
다사5142,다사5142,104.75770312003
다나0598,다다0700,121.400478643683
마마0064,라마9764,50.3946517132301
라바3884,라바3890,56.159000985134
다사7127,다사6928,57.8178394716314
다사4249,다사4647,66.3687946896123
라사2084,라사2186,55.0810693722745
다사7168,다사7672,50.0191523028601
다사6041,다사5942,87.5420495895874
라라9687,라라9689,114.267680100043
다바6769,다바6673,53.8862667431322
다사4247,다사4251,80.3888466294636
다사5030,다사5025,79.7505674836851
라마8076,라마8077,57.9315920914158
다바5665,다바5665,76.3203920594296
다사4448,다사5251,85.3808657926805
다사3544,다사3445,152.065144296672
다사6061,다사5961,57.0766951506113
다사6849,다사6950,145.062452431364
라라9688,라라9688,58.9396474087675
다사4244,다사4642,79.3787729928053
다다3091,다다2993,72.2538450082747
라사2084,라사1986,102.089231962944
마마6988,마마7088,60.957971212748
마라4388,마라4388,135.598423057009
다사3326,다사3126,93.3736964949092
라바8644,라바8942,165.617700362761
다사3926,다사3525,54.9583167820285
다사6471,다사5970,123.976026948539
다사6756,다사6755,64.4354371105373
다사6444,다사6045,103.755846070889
다바8925,다바9322,51.8781680292046
다사5755,다사5756,66.7517203385629
마마5929,마마6528,86.7066618519718
마라4391,마라4284,65.6644081023744
마마7176,마마7175,91.1529595612421
라바0146,다바9845,118.133415907227
다사4645,다사4647,70.8274672138344
다사4350,다사4151,173.134778028534
다사3327,다사3124,178.276236075637
다사5045,다사5046,130.914793635506
마마7277,마마7176,58.9304184667371
마마1059,마마1059,131.658815707743
다바9114,다바9213,132.796140156308
라바8942,라바9046,115.728440485226
라라8451,라라8452,64.9223683256766
다사4943,다사5143,50.0720216489492
다사6063,다사6062,53.511282862189
라라1241,라라1748,57.4426845886632
다사6455,다사5945,54.8835940640902
마라1979,마라1879,100.887376511624
다사3368,다사3270,77.7532069243384
다사6046,다사6145,74.887405529445
다사3129,다사3327,86.3284434940274
다사4857,다사4957,75.4208740609694
다바6768,다바6770,71.2847944505797
다사4929,다사4932,52.1355912428535
다사5918,다사5818,129.622495370725
다사3233,다사2430,73.0151916980977
라라9894,라라9894,91.4807221412466
다사4854,다사4953,77.4234654736754
마라0991,마라0591,78.7712065741642
다사7420,다사7321,166.849827071453
마마3805,마마4109,52.1805707848002
다사3747,다사3645,72.1032855891374
다사4011,다사3907,150.162929480751
라바3984,라바3884,54.2277594427555
다사6069,다사6067,57.7505705667941
마라0255,마라0254,97.920189601034
다다1403,다나0599,54.6338915361757
다사4350,다사5251,106.395752378921
라바3885,라바3890,52.7626860392658
마라3587,마라3488,77.4409254085468
다바8511,다바8517,66.2321095401063
다사8261,다사8161,84.6390567426432
다마6457,다마6458,136.311570214299
다사6019,다사6113,89.6407783538602
다사6426,다사6737,99.3728661533144
다사5130,다사5032,75.5946956380567
다사6455,다사5552,50.6951298474191
마라4790,마라4791,102.321713810584
마라3884,마라3984,58.5415290934071
라마9027,라마8927,150.229112689736
다사6019,다사5921,101.922210438328
다사3847,다사3645,170.196108067127
마라3795,마라3793,109.555507164971
라마9765,라마9964,130.163345955664
다사6426,다사6426,175.753251166876
다사4756,다사5251,56.3923050706235
다사7039,다사6939,63.426155660086
다라3686,다라3690,134.203122479535
다다1403,다다1000,80.3735331959301
다사3647,다사3646,124.910898230562
다사6052,다사6052,97.6640912615602
마라4497,마라4397,61.3303007122756
라바5824,라바5924,127.901180159936
다사2940,다사2939,116.337511841309
다사4535,다사4535,108.983137118934
마마6881,마마7079,61.6256993407615
다마6556,다마6456,85.9555988339861
다사4148,다사4248,102.573905411598
다사4945,다사5251,102.334275379125
다사6152,다사6153,51.2261399640476
라마8548,라마8250,101.374697269663
다사4024,다사3424,90.1764327998561
다사4842,다사4541,54.5743850969527
다사7038,다사6643,62.7982335846538
다사3133,다사2733,57.1590383115311
마마2976,마마2975,73.7241632433775
마마7425,마마7324,81.4138451689238
다사3953,다사3952,78.1663509285519
다바9474,다바9680,79.5656135302187
라라0262,다라9862,56.3088258268961
다라4091,다라3689,51.8534045696868
다바9013,다바9114,96.3724459294196
다사4932,다사5233,115.272172742825
다바8916,다바8817,104.966811290596
다사6015,다사6216,61.2002185623304
다사3543,다사4642,58.5348903994156
마마0358,마마0358,58.5799679134294
다사6153,다사5953,57.5782892715726
다라0440,다라0440,56.5925029381159
마사4144,마사4248,111.641409782471
다바8917,다바8917,164.463896651485
마바0070,마바0070,69.223193664853
라마6090,라마5593,77.6520076081218
다사5150,다사5352,217.081229973669
다사4740,다사4739,132.695490797492
다마5170,다마5070,60.7349277218021
다바8029,다바7833,201.446083006347
다마6663,다마6672,94.7028487017001
마라3877,마라3878,84.1648759886581
다사6210,다사6113,168.580172992203
다사5052,다사5051,141.648798742027
다바6870,다바6573,152.242623177655
라마9471,라마8374,68.4720448141281
다사3445,다사3343,57.8975635303179
다사5618,다사5316,109.808268891166
마라2397,마라2199,53.8467618821357
다라4283,다라4284,64.1143366381931
다사6455,다사6555,84.164511042376
라마8762,라마8861,59.0016849462134
다사6426,다사5846,52.2918819607403
라라5688,라라5888,52.8975531384055
다사4851,다사4950,62.0636223850564
마라4290,마라4080,127.244382534644
마라4286,마라4186,73.5491968438598
다바9015,다바9213,51.7643551501736
다사6854,다사6855,204.038118629898
마마7429,마마7527,76.0326272485027
마마6428,마마6428,83.5510137446367
다사5043,다사5351,74.0265190296604
다사5331,다사5332,85.5948270846823
다사6155,다사5251,120.821413353143
라마6092,라마5492,149.069397542317
다사5119,다사5119,73.0046447239984
라사2286,라사2184,54.3495009691166
다바6770,다바6768,68.8111095722319
라마8389,라마8290,151.848097318383
마라4685,마라4686,52.4008746530267
다사6629,다사6529,187.343517836936
다사3227,다사2926,106.359796386434
라라0260,라라0162,56.7358315722835
다마6357,다마6257,92.606235596969
다사6152,다사5953,60.2529152273734
다바9013,다바8917,227.446013745577
다사4341,다사4542,158.50840622417
다사3047,다사3144,50.8691103409116
다사5961,다사5552,71.400294883435
다사9716,다사9916,168.699116634605
마마6738,마마6432,168.287747186648
라바3884,라바3787,75.2822773217476
다사5443,다사5444,68.0014613514469
다사4858,다사4956,59.4280818096591
다사2857,다사2958,56.0904959239946
마라2497,마라2494,66.5893520780325
다사5961,다사5861,53.7608289353915
마라3880,마라3879,167.410780963871
라사4025,라사4225,96.9338924624137
다바7833,다바6629,53.3937661248045
다사6748,다사6644,115.923785217367
다마6559,다마6759,52.6523892715536
마사4247,마사4248,87.9084102288211
다사4958,다사5452,79.5740032401212
다바9357,다바9457,71.6638837140987
다사6349,다사6149,160.574575546689
다사6158,다사5251,69.4447890119139
다라0446,다라0146,174.670311964091
다사7351,다사6849,50.5763885316319
마라1986,마라2092,57.9627223535553
다사6044,다사6145,90.0990038830425
다사4929,다사5132,134.166830865327
마라4490,마라4887,86.9377117662103
다사4246,다사4447,86.7570624846229
다사4024,다사3927,64.458036071986
마마0265,라마9864,51.8461068482871
마마0066,마마0066,122.556600974648
다사6206,다바6097,51.0412464958008
다사5919,다사5820,68.5964031313255
다마6557,다마6558,52.4953363116916
다사6070,다사5970,66.5162104421254
다사4661,다사4947,93.0816065142504
다사5816,다사6019,85.2449740168745
라라0262,다라9961,52.012306442488
다사6748,다사6649,60.6721739282179
다사4144,다사4542,51.3732061954957
다바6185,다바5883,78.1735924300624
다사6206,다사6205,62.8008004580034
다사3039,다사3139,127.345669124464
다사4741,다사4642,127.937011625081
다사6446,다사5251,78.9871221319589
다사5346,다사4947,85.3837413683565
라마8393,라마8595,88.2241962376695
마마0162,라마9765,66.4547561877808
다바6567,다바6669,54.1490533373098
마라3880,마라3979,214.414557871731
다사8261,다사8260,80.7664197677784
다바9413,다바9313,53.7900131260852
다사5049,다사5452,80.5594883555236
다바9748,다바9647,78.7451572981916
다사6071,다사6070,51.4102781519766
다사3744,다사3646,102.852271296851
다사4149,다사4642,80.1971687233566
다사6450,다사6350,55.9201514828771
다사3248,다사3448,150.804542817635
다라4579,다라4684,50.7196851276676
다사5913,다사6112,60.9180078663061
마마0064,라마9964,130.792498025244
마라3576,마라3477,138.843246333299
다사5918,다사5621,89.8490986424114
라사4024,라사3826,72.0015271770017
다사5852,다사6049,63.2853405521361
다사5855,다사5251,139.019419009687
다사6526,다사6633,79.2747597434232
나바9262,나바9262,80.5583637974344
다사5943,다사5943,80.7536832526367
마라4376,마라4077,85.1323159867116
다바8518,다바9114,78.7663199225269
마라4786,마라4687,62.2140985653811
다바8511,다바8617,53.3470792216736
다바4154,다바4054,51.2303903937681
다마5373,다마5171,60.0154399391746
다사6310,다사6408,103.460178180034
다사5618,다사6017,71.6792624729905
다사6742,다사6742,88.7787860965896
라바0048,다바9947,128.190477037187
다사6426,다사6528,109.26459646722
다바6969,다바6969,51.0433631751642
다바9647,다바9748,99.0523048605775
마마1202,마라1599,61.1488770730641
라바9968,마바0070,172.239456613398
라마9360,라마9159,76.4508890903025
마라4786,마라5086,60.0105366147607
다사7138,다사6737,102.520206948276
마라3679,마라3477,82.1961770157818
다사2640,다사2440,53.5125112043452
마마0366,마마0266,51.291862124295
다사7039,다사6634,57.913615154573
다사6856,다사6856,76.5177089146737
다사5348,다사4947,127.745145968319
다사6323,다사5944,52.2396290123911
다사4745,다사5452,52.775464469943
마라4291,마라4291,52.7571682779053
라라1963,라라1760,55.129616597918
다사4350,다사4848,60.7530362694763
다사6353,다사6151,114.23080855463
다사5817,다사6019,94.2574653589807
마마4631,마마4731,117.752443243977
다라4181,다라4180,59.4705644942779
다사5860,다사5844,57.8038204547002
다라4390,다라4391,105.235798867395
다사4740,다사5251,52.4544081055092
다바9348,다바9347,65.7738348228795
다사4943,다사5844,205.340460405394
마라3991,마라3791,181.991462759052
다사6619,다사6519,50.8807956817927
다사5721,다사5621,77.3245527023251
마라4494,마라4080,53.4830778032135
다바6666,다바6867,56.3198296063733
다사4844,다사5348,59.2785933527906
라마9266,라마9566,57.8545560151664
다바6200,다마6399,86.9781603682827
라마9262,라마8961,55.5630297596238
다사4011,다사4110,59.3759515718253
다사3841,다사3841,102.505898668767
마마3502,마마4009,94.4194262000473
다마6655,다마6858,78.0079319340915
다사6426,다사6045,116.344619924877
다바2376,다바2277,59.6142346855899
다사6938,다사6734,55.7342098580458
마라2494,마라2693,115.526592982673
마라4086,마라3987,56.7356534561458
다사4833,다사5234,57.334011274497
다사6648,다사6446,62.7703584119163
다사3047,다사3248,65.3264619371654
마사2475,마사2274,56.2845562951021
마마0000,마라0095,65.3725834509883
라라9194,라라9295,68.2327384159879
다사5961,다사5859,69.756459212774
다사5041,다사5844,58.6854738879646
다라4287,다라4091,60.5457236129066
다사3240,다사2840,193.803829108735
다사6525,다사6526,68.7213009270157
마라4185,마라4284,74.8382991841721
라마9257,라마9059,72.1693797340995
다사3737,다사3638,152.783632159164
다사2938,다사2840,95.6854427005819
다사5027,다사5229,83.9406152187821
다사7632,다사7532,115.499612347609
다사3760,다사3660,61.6221596741587
라마9358,라마9357,93.8282543526973
다사6737,다사6533,122.08953559006
다바6566,다바6666,76.3096790707918
다마6654,다마6660,71.6117199829802
마라4490,마라4390,107.119917358169
라마9157,라마9864,58.0520898892084
다사5912,다사6211,63.5551468537123
다사6855,다사6860,50.1799876945188
라마9564,라마9364,63.8653217543449
다사5049,다사5844,75.4117590306001
다바9317,다바9417,72.7301200635037
다사3847,다사3547,128.698085849082
마라0991,마라0590,153.999528495247
다사6749,다사6850,67.1363549061445
마마7425,마마7624,62.7557151223824
다바9114,다바8917,135.257512029766
다사4844,다사4847,80.3562974396541
마마7424,마마7625,61.4153242427076
라마9461,라마9362,90.1263351027596
다사4545,다사5944,50.579432478537
다사5960,다사6161,51.8187355934744
다사6044,다사5251,145.190990622205
다바2278,다바1195,66.7038920151683
마마6644,마마6342,51.0474225563512
라라3649,라라3649,172.626667077768
라라9691,라라9789,58.1209579071499
다사6211,다사6114,146.261357315337
다사4241,다사4241,100.014511767235
다사4942,다사6045,142.065990414044
다바4890,다바4187,53.8062256905613
라마9162,라마9964,53.6552244147073
마라1990,마라1695,81.0143691656887
다바7934,다바7833,479.206547139706
라마9157,라마8648,53.4185355987654
다사4856,다사4854,86.8186872894757
다마6754,다마6755,60.8468872621025
다사5916,다사6017,147.732972418483
라마8391,라마8290,66.4078383929538
다사6648,다사6849,81.9999477571645
라마9660,라마9560,63.6142666405586
마라4692,마라4692,181.569270301091
라라8448,라라8452,53.2198027995803
다사5145,다사4947,111.457844318266
라마2597,라마2497,87.4819569227601
라라1739,라라1640,55.4146201066486
다사5252,다사5251,248.115760929713
다사2660,다사2661,113.347401043849
다바7833,다바7429,53.7751287370075
다사6844,다사6745,79.6282642784508
다바6667,다바6567,59.2367903696875
다사7037,다사7136,86.9587538465174
다사6013,다사6113,153.791034817906
마라4497,마라4497,96.0358973788899
다사2440,다사2441,55.2272518537241
다사4855,다사4947,84.1321689039568
다사8262,다사8159,53.1194973452241
다바6588,다바6587,75.5788664173817
다사5855,다사5955,74.7955697072403
다사5971,다사5970,126.646987791453
마라5595,마라5695,59.3983654181588
다사3047,다사3047,118.492367615326
다사4351,다사4351,89.7464922106336
다사3642,다사3643,50.1433929874771
다바5665,다바5664,68.5925755813105
라마8076,라마8177,122.050140100577
다사2734,다사2430,88.0226091005648
다바9025,다바9327,78.1943035240121
라사2086,라사2087,60.9099782021784
다사6449,다사6045,82.0130933890319
다사5943,다사5844,138.550615992793
다사4955,다사4956,72.6418346969226
마라0553,마라0056,111.384850622988
다마6660,다마6660,73.1785650799578
다사5755,다사5452,153.030489687511
다사4548,다사4448,81.5063691696649
다사3245,다사3045,110.023681625701
다사4646,다사5251,95.5702308542796
마마6432,마마6628,70.1589913283364
다사6162,다사6162,123.014791505479
다사4446,다사4947,130.683147202297
다사4932,다사5229,69.7475685821092
마라4498,마라4493,62.9882207746005
라마9901,마라0393,56.3040365529446
마마0062,라마9963,51.9022230785917
다사5843,다사6045,86.3757948612153
라라8354,라라8551,123.234832155298
다바9472,다바9476,61.3439063411264
다사6838,다사7037,83.4217353347228
마라0853,마라0255,80.7910848773827
마마5114,마마4909,50.4878931736475
다사4742,다사4646,54.529340205513
라사2184,라사1985,50.679952495165
다사3953,다사4151,141.529102097591
다사5819,다사5818,87.0796789458462
마라4786,마라4284,108.200737242009
다사4344,다사4947,123.606440323282
마마1102,마라1595,68.2332934874674
다바7833,다바9326,55.4917610488018
다사6737,다사6530,77.8525216101516
다사4745,다사4646,75.5582665293126
다사4853,다사4957,88.6791971569675
다사3566,다사3661,71.6067699743535
다사5132,다사5234,101.688081930321
다바0763,다바0665,96.5937327503969
마라0694,마라0592,63.2557147623843
다사6444,다사6644,59.7764265465608
다사5523,다사5622,110.100483504249
다사4742,다사4947,76.8933929926203
다다1002,다다0700,64.3708980698537
다사2649,다사2749,61.4935463528317
다사5751,다사4947,56.7124481731001
마마6629,마마6628,75.3647674293465
라바0665,라바0765,89.3253201947899
다사7349,다사7348,69.6202074632007
다사5851,다사4947,91.9442802040205
다사4150,다사4149,57.9946954430585
다사2538,다사2440,75.9569961248857
라마9901,라라9894,51.5424453241554
다사4855,다사5251,208.836171719189
다사6838,다사6634,54.4099785173948
다사4321,다사4222,50.4088647354226
다사6222,다사6426,132.421018612439
다마2974,다마2975,60.8442650627608
라라1839,라라1540,126.851672355299
다사6349,다사6045,101.801553392171
다라4484,다라4584,100.674244690784
라사3725,라사3928,56.2430826487007
다사7836,다사7834,65.0201797143552
다사3643,다사3646,187.555574625557
라바9968,마바1077,93.892607045466
라라9893,마라0091,98.4422822224827
다사4942,다사5251,127.755744820771
다사4851,다사5251,104.366248222189
다사4345,다사4344,82.7200986881045
라마9162,라마9362,72.656378905713
다사4747,다사5049,68.4771958606874
다사3069,다사3070,71.5455581632071
다바6387,다바6293,52.6075651097784
다사6069,다사6070,55.8930914984137
다사6662,다사6662,54.7612969800944
다사7251,다사7449,57.1691139827794
다사5745,다사5846,85.1542518531889
다사5332,다사5130,56.6187897741144
라마7590,라마7890,92.7999984121526
마라4183,마라4283,57.6040425597615
다사4561,다사3562,53.2156338830322
다사7039,다사6838,52.2296403609076
다사6630,다사6017,71.1118319410852
다사5054,다사5351,87.3136205020847
다사5919,다바6293,50.6270907496569
다사6107,다사6310,57.9614076524007
라마9468,라마9470,54.1748255963431
다사3228,다사3129,135.457293549579
라마8393,라마7989,107.619876463923
마라4283,마라4282,62.1130969199631
마라0982,마라0985,75.0145057394147
라라9891,라라9892,73.7405021616593
다사6644,다사5251,135.137378633244
다사6529,다사6528,107.417206439035
다사2840,다사2939,246.198562125138
다사5519,다사5316,111.93099381287
다사5250,다사5452,86.6875320798592
다바9845,다바9945,54.8724237496125
다사5480,다사5485,64.1706631038125
다사4242,다사4642,65.7366418352857
마마3704,마마3907,107.11462650698
다바9227,다바9127,113.112568080234
다사6748,다사6445,58.6171360840361
다바6488,다바6390,74.5961893281374
라마7695,라마7591,189.956060675244
다사3664,다사3562,114.001333190466
마마6528,마마6528,78.3839423342261
다사6210,다사6112,67.6760813745896
다사4757,다사5251,54.1646766054671
다사6260,다사6161,74.7265163999364
마라4582,마라4284,54.4062053545085
마라2495,마라2793,50.859716840838
다바2177,다바2377,57.0454056887657
마마0065,라마9964,88.9331992221382
다사6355,다사6255,83.04867610194
마마3704,마마3502,84.2137740373927
다사3674,다사3673,61.268400449586
다사6019,다사5621,136.032869197612
마라4390,마라4290,84.6887108707482
다사5151,다사5452,84.2309107962218
다바7833,다바8448,358.357699013347
다바8813,다바8916,92.5664316505836
다바7989,다바7886,77.3152706986836
마라4488,마라4489,107.530932200181
다사5132,다사5251,74.7810616908266
다사5251,다사5149,95.6599146564761
다라3686,다라3786,86.9271879222288
라마9457,라마9358,76.6672196831113
다사3660,다사3760,67.3312037811401
다사5249,다사4947,105.394628272675
다사4561,다사4661,67.9109429899574
라마9460,라마9461,51.7091555151589
마마7176,마마7079,80.9555073000135
다사4321,다사3724,113.637567088213
다사6061,다사5553,56.5373180460897
마라1990,마라1599,82.9933625094159
마마0064,마마0165,80.5330841495455
다바2651,다바4153,140.427022152037
마사2475,마사1980,117.874181412411
라사6306,라사6304,95.241442866938
다바9114,다바8916,127.589421289043
다사4023,다사4024,121.80923171268
마마0000,마마0006,64.0396602766665
다사6855,다사6855,189.482595819589
다사6527,다사6529,76.6688030620448
다사5818,다사5718,80.1260680351225
다사4322,다사4220,64.1504371519174
다사4856,다사4955,117.16594014642
다사6626,다사6628,55.7633739675514
다사5142,다사5351,65.9324283205972
다사4158,다사5251,116.625608654531
다사4957,다사5551,114.182468338699
마라0991,마라0690,150.367914218357
다사4746,다사5452,77.5150186647344
마라3373,마라3474,52.1021723693104
다사3917,다사3622,81.9667500416371
다라4487,다라4684,50.5514142943014
다사6643,다사6644,156.882604336587
다사5944,다사6145,51.5804573804803
라라5588,라라5687,87.6481465607661
다사6352,다사5846,60.6577996131454
다사6015,다사6017,145.219644543761
마라4376,마라4080,62.4597336018383
다사5949,다사6149,69.5882098576364
다사4548,다사5251,126.467189766833
다사6426,다사5944,80.0437561945297
라사4225,라사4326,112.744202991931
마라4290,마라4391,139.368201013603
라마8176,라마8374,52.1496234186994
마라1889,마라1599,53.4057240806065
다사3040,다사2840,54.0922582856945
마라4388,마라4589,52.1151938884356
마라4391,마라4291,77.7674157568812
라마9862,라마9863,58.3345347206127
마마1101,마라1595,87.6061873024906
다사5812,다바6293,160.545646575934
마라4786,마라4185,50.8314022652148
다사4653,다사5251,81.4770242011866
라마8643,라마8544,289.529727930604
마라4285,마라4185,121.641024012976
다바9256,다바9255,68.1628731860667
라사6204,라사6103,82.6282336427594
다바4053,다바4054,52.3880583624404
다사6016,다사6214,107.341997071917
다바8143,다바8049,56.1264524737096
다사5042,다사4947,60.0675267478858
다사3034,다사2833,106.373596833523
다사4024,다사4323,53.8459408917049
다사5756,다사5651,55.0742912193406
마라3379,마라2178,50.7746540541953
마라3785,마라4285,66.2918199429953
다바9852,다바9951,84.3902085074714
다사3543,다사3545,95.587080132681
다사2840,다사2749,77.1736048624099
다사6647,다사6547,161.745751789748
다사5756,다사5350,53.8097873590879
다사3563,다사3364,73.9101152347425
다사6011,다사6011,52.1597071087293
다사5816,다사5718,151.225486949525
다사6071,다사6071,67.0193352175869
다사5817,다사6113,118.174064506556
다사4855,다사5552,53.8923442217252
다사5760,다사5859,86.16114787107
다사4024,다사3724,193.347588523337
라마9361,라마9362,149.206636989705
다사7050,다사6547,64.0222204677893
다사3248,다사3144,76.3818572326345
마라4682,마라4284,126.655670688625
다라3569,다라3469,187.895864371055
마마7088,마마6989,71.2503615033405
마마1102,마라1599,117.85416645395
다사5851,다사6149,98.4334300330156
다사5946,다사6045,120.990458961589
다마9989,다마9990,54.1007658398596
다사4853,다사4850,76.975329244866
다사2556,다사5251,72.4246736045624
다마6556,다마6557,68.8148202942358
다사6261,다사6160,95.0523348143017
마라4388,마라4387,132.829276633378
라마9565,라마9564,69.0981569135315
다사6956,다사6755,68.5463012191306
다사5042,다사4542,79.6124006838739
다사5144,다사5351,75.5177388487093
다사3565,다사3562,175.089280762539
다사4248,다사5451,66.0699560945356
마라4290,마라4388,137.588238024125
마마3603,마마3602,69.0961541535957
마라2777,마라2979,146.79155815456
마라3478,마라3377,50.1723926449654
라바3886,라바3887,127.26294935446
다다1403,다다1002,65.8371548272101
다마2774,다마2974,55.8456035286358
마사2475,마사2173,62.8853303124369
다사6861,다사5251,90.8340672496298
마라0982,마라0584,58.2737839281561
마라3980,마라3979,128.356011656012
마마5667,마마5563,72.7067943066172
다사6455,다사6454,101.603938177577
다바8311,다바8916,56.3379530047863
다바6669,다바6570,85.9708089433498
다사6749,다사6849,174.608468604474
다사5914,다사6113,224.568568354069
라라8248,라라8349,64.4049867091099
다사5554,다사5554,113.076551809926
다사5028,다사5228,152.447673992372
마라4078,마라4278,158.350561497624
다사3034,다사2933,72.7814652684632
마라3979,마라3879,67.3209063265559
다사6044,다사6045,141.467588556751
마바0741,마바1040,54.5065392563414
다사5843,다사5643,50.8748684924873
다사5844,다사5944,154.823546381523
라라1761,라라1761,140.063749892199
다사3048,다사3048,60.3849372214476
다사4011,다사3806,118.898939751399
다바7730,다바7833,201.037114159136
라라9894,라라9994,64.2651612795784
다사6506,다사6206,54.1158539219944
마마1101,마마1302,77.4935929934657
다사6044,다사6144,73.9716204340957
다사4740,다사4640,110.608409431814
마라3690,마라3588,66.0684393548509
라바0048,다바9948,274.022838855915
마라4791,마라4887,108.771347962862
다라4181,다라4280,51.4369127092454
다사5051,다사5051,315.040119989071
다사2634,다사2834,75.3257410778648
다마2974,다마3175,90.0796322529328
다사6734,다사6633,221.414579850971
다사5844,다사5642,57.3669397752986
다라3685,다라3888,152.539559006928
다사6346,다사4947,51.9448818998441
다사6250,다사6049,79.6005601997221
다마2774,다마2875,62.077799131552
다사6545,다사6145,115.971714775412
다바6730,다바6830,102.204579793118
다사4932,다사4932,195.530156218748
다마5373,다마5473,198.464287353917
다사2436,다사2840,55.483903613971
다사6350,다사6351,64.5100474377307
다사5755,다사5654,69.7013621968226
다사4258,다사4158,82.2127508619158
다사3565,다사3565,110.143631516454
다바6588,다바6388,195.634944648761
다바9217,다바8916,54.9297535625146
다바9845,다바9952,56.9722735573223
라라8398,라라8298,69.3923401682059
다사6426,다사5841,72.5417153455704
다사5919,다사5819,75.4139290932818
다라3483,다라4084,51.8358780508368
다사6737,다사6526,53.7105734372923
다사4348,다사4746,54.5786123839179
다사3917,다사4023,75.3642426328573
마라5093,마라4692,92.425978094817
다사4943,다사4747,67.142313666366
다사5856,다사5351,161.001617850154
마마6987,마마6782,83.4437207903192
다사6819,다사7020,65.1681954410097
다사5860,다사6061,57.3506305428061
다사4241,다사4242,120.779050304939
다사6745,다사5251,60.0435951904012
마마0565,마마0565,59.9916605688655
마라4382,마라4283,69.1377523260781
다사6628,다사6529,77.87931898071
다사4957,다사4857,123.357818345204
마라3477,마라3477,109.56604470792
다사3444,다사3446,60.3708942078899
다사6148,다사6248,74.0086042108895
다사4537,다사4541,74.9224093072837
다사5819,다사5920,64.9344612724043
라마9470,라마9572,81.0473493267783
다마6654,다마6458,63.057443208433
다라4882,다라4783,76.0079467706681
다사6256,다사6049,61.9805359456
다사4440,다사4441,65.8999320732728
다바9447,다바8348,57.5284669115034
다바6588,다바6390,79.6472042985179
라라5376,라라5175,169.371619816888
마라4786,마라4685,74.9138063012865
라사3925,라사3826,77.7601552652094
다마1574,다마1473,78.5814539461789
다바9748,다바9449,138.757554726607
다라3469,다라3469,302.316638228604
다사6323,다사6529,67.4306006167211
마라4387,마라4387,130.615721656569
다사6734,다사6734,121.645774529725
라바3786,라바3887,52.3054817961083
마라5387,마라5186,56.9296980953963
다라4291,다라4091,144.632129057915
마마1420,마마1321,78.8546837213132
다라3568,다라3469,192.984749370947
다사6310,다사5251,71.7823552602959
다바4709,다바4408,97.1437667348201
다사5646,다사5645,52.7494186785867
다바7890,다바7790,115.372208523586
마라4085,마라4185,157.126300487788
다바9650,다바9449,86.9871191977337
다사5433,다사5536,69.210587386265
라마8294,라마8495,55.7885023170999
마라1986,마라1990,96.5494287133351
다바9357,다바9358,77.2934602184019
다사4450,다사5452,61.433565423212
다바2345,다바2545,72.6876098929835
다사7038,다사7137,206.902877761678
다사3826,다사4024,98.493158568634
다사3543,다사3744,137.957234344582
다사6747,다사6547,70.2499728294619
마마7526,마마7526,79.8032595282322
다사6645,다사6642,66.227401389094
다사6345,다사6146,64.1617028722423
다바8815,다바8916,92.7556410147655
다사6820,다사6519,59.415079122787
다사5229,다사5328,86.1139670995103
마사2475,마사2575,54.4278380407506
다사4957,다사4854,64.4416395957537
마라4283,마라4284,114.805874776339
다사6847,다사6849,105.262495324344
다바8926,다바9027,70.2595413183899
다사5149,다사5251,262.564603516825
마마6330,마마6931,52.5216093312989
다사6070,다사6471,88.2648937527429
마마1059,마마1158,67.9703063786701
마마3704,마마3604,279.56950560064
다바6788,다바6388,90.6458905981387
다사2342,다사2041,70.2069882269984
다사5851,다사5451,106.114292665447
다사6844,다사6844,86.7886657888992
다바9017,다바9016,97.653659200347
다사5758,다사5857,86.5627191220892
라바9968,라바9770,136.444946111979
다바6768,다바6769,52.8646932987987
다사4739,다사4640,127.164348398385
다사9520,다사9519,74.6148038877306
다사6881,다사6880,63.3672768736366
다마6558,다마6858,59.6281005102166
다바6870,다바6769,51.4832092131391
다사6748,다사6647,129.03927845414
다바0583,나바9889,67.3358076348733
마라3576,마라3576,81.5032534822638
다사5750,다사6149,62.0187085393502
마마6730,마마6738,56.0834023524524
마라2979,마라3378,50.4848583467431
다마6654,다마6556,58.6960680665475
다사2735,다사2833,207.057184606592
다사2933,다사2933,63.0453794270088
다바4054,다바4153,137.272871602378
다사4450,다사4248,51.375875344181
라마9461,라마9361,114.249913613568
다사4645,다사4947,136.313364300112
다사4929,다사4929,249.788049907739
다사5319,다사5316,225.720514246075
다라2496,다라1895,79.9683752468516
다사4844,다사4743,62.342550122891
다바7833,다바8144,198.487950303546
다마5170,다마5170,110.704783410699
다마2974,다마3174,97.6980550454184
